system,method,shots,computer,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,qwc,21504,qasm simulator,1.638671875,-3.069647978195968,-4.691681921228163,-6.046109053925646,-6.448746250564281
linear_4,qwc,21504,qasm simulator,1.634765625,-3.1613109956849508,-5.099653443707231,-6.189368603766331,-6.453455530093104
linear_4,qwc,21504,qasm simulator,1.5859375,-3.278113302015912,-4.909595938007407,-6.182609383541019,-6.454543102750241
linear_4,qwc,21504,qasm simulator,1.5390625,-3.6902264838020216,-5.6068705953652955,-6.328077218344898,-6.458740194118566
linear_4,qwc,21504,qasm simulator,1.6640625,-3.644456238237799,-5.5359893402210805,-6.314658256659176,-6.458782375760423
linear_4,qwc,21504,qasm simulator,1.73046875,-3.093186528501096,-4.930007867930983,-6.1427943923891,-6.452726788726292
linear_4,qwc,21504,qasm simulator,1.685546875,-3.66365235675467,-5.698446715489464,-6.329022358432713,-6.458676595519853
linear_4,qwc,21504,qasm simulator,1.50390625,-3.672665134396481,-5.442299468667089,-6.304029823506173,-6.458315666900637
linear_4,qwc,21504,qasm simulator,1.529296875,-3.5722765460562194,-5.261647828593389,-6.2818332503983525,-6.457910607621741
linear_4,qwc,21504,qasm simulator,1.60546875,-3.17202355791607,-5.13357378139065,-6.188650000633736,-6.4531332625275315
linear_4,qwc,21504,qasm simulator,1.716796875,-2.796368893615648,-4.5014153197474585,-5.853434720090174,-6.4387553352408915
linear_4,qwc,21504,qasm simulator,1.638671875,-3.3121881276653373,-5.297156962002912,-6.2418420965976225,-6.455640950514843
linear_4,qwc,21504,qasm simulator,1.4765625,-3.16131168241115,-4.8472373174644705,-6.109881185112231,-6.450461215770472
linear_4,qwc,21504,qasm simulator,1.70703125,-2.193638156903744,-3.2088995541252343,-9.523405053359966,-6.534798267148289
linear_4,qwc,21504,qasm simulator,1.583984375,-3.3108737903509105,-5.380917166280762,-6.248441451045737,-6.455127898258441
linear_4,qwc,21504,qasm simulator,1.580078125,-3.7900363991652544,-5.649987535155987,-6.339236382295839,-6.459438932834705
linear_4,qwc,21504,qasm simulator,1.572265625,-3.56629858367228,-5.042611385167373,-6.293530248259925,-6.460631168306886
linear_4,qwc,21504,qasm simulator,1.63671875,-3.213232656877059,-4.898612802843159,-6.15339109445714,-6.453601356534826
linear_4,cs,21465,qasm simulator,1.6544550166010383,-3.577160821662778,-5.488036072230047,-6.29813964594311,-6.457842511543888
linear_4,cs,21465,qasm simulator,1.5190174326465926,-3.62998302586055,-5.279201002183923,-6.302861612589389,-6.459020039477398
linear_4,cs,21465,qasm simulator,1.5190174326465928,-4.326240148341519,-6.02084168144867,-6.392201710994785,-6.461007928777307
linear_4,cs,21465,qasm simulator,1.504754358161648,-3.8095449328527717,-5.407649859486462,-6.348012158407184,-6.4610811176493215
linear_4,cs,21465,qasm simulator,1.6545166402535658,-3.479375078656837,-5.200055069105787,-6.275034113708333,-6.458643770253512
linear_4,cs,21465,qasm simulator,1.6440574257746219,-3.323846487702862,-5.294016600431915,-6.247349966573831,-6.455525629459075
linear_4,cs,21465,qasm simulator,1.576069730586371,-2.2473442947011173,-2.4308515698079987,-6.984163772794356,-6.4788581623928305
linear_4,cs,21465,qasm simulator,1.5261489698890651,-2.6456513766648726,-4.608327972922909,-5.841411603307178,-6.435702614982317
linear_4,cs,21465,qasm simulator,1.5689381933438988,-2.2309065728259614,-2.7761132962468578,-7.764329345335373,-6.498137585767802
linear_4,cs,21465,qasm simulator,1.6192118895056786,-3.1624140609301303,-5.229058456109556,-6.1787195722306185,-6.452833992595624
linear_4,cs,21465,qasm simulator,1.633861512356476,-1.7186750040988035,-1.9808332316036181,-7.404928740698741,-6.493674657382547
linear_4,cs,21465,qasm simulator,1.5974643423137878,-3.650013466034505,-5.323485148913927,-6.305708439454072,-6.459697828816589
linear_4,cs,21465,qasm simulator,1.6045958795562598,-3.193969729903796,-5.08905970891027,-6.176191262115369,-6.452853070458117
linear_4,cs,21465,qasm simulator,1.6901743264659272,-3.4156927745640586,-5.018991442520589,-6.266320049814639,-6.461691845387479
linear_4,cs,21465,qasm simulator,1.5330956361739556,-2.7309624653289637,-4.818086411266409,-5.96017948605641,-6.442827280326036
linear_4,cs,21465,qasm simulator,1.6184275884735135,-3.37547631296361,-5.150448413194677,-6.220256779477035,-6.455415520605261
linear_4,cs,21465,qasm simulator,1.6900174662594942,-2.7801333593518867,-4.151967582953818,-5.504736409977175,-6.430193875862086
linear_4,cs,21465,qasm simulator,1.533280507131537,-3.0357503367224448,-4.70388106934982,-6.015808391304192,-6.446776919554475
linear_4,cs,21465,qasm simulator,1.629626286782785,-3.0562252396395704,-4.557483412418218,-6.042773667050911,-6.4511029470961665
linear_4,cs,21465,qasm simulator,1.5718345050126796,-2.8367859365550454,-4.026423380023194,-5.1294315406484925,-6.402724797815738
linear_4,cs,21465,qasm simulator,1.683042789223455,-1.7108018796759525,-1.7338778153603236,-6.975364134333159,-6.48050688738221
linear_4,cs,21465,qasm simulator,1.6830427892234545,-3.695850548286684,-5.9575343904671225,-6.375173863078166,-6.45930329650897
linear_4,cs,21465,qasm simulator,1.6762025637929294,-3.5430849685062262,-5.736161895824034,-6.3246072670614755,-6.457700589566241
linear_4,cs,21465,qasm simulator,1.6473851030110938,-2.679760634606297,-4.365591894487146,-5.650982082610457,-6.42767480353262
linear_4,cs,21465,qasm simulator,1.6758496283284552,-3.2858732814685037,-5.142074481636261,-6.2174315391723916,-6.455206596121499
linear_4,cs,21465,qasm simulator,1.7716239886562684,-2.1536972930170575,-3.1633518186551637,-8.456108512244452,-6.515758317326816
linear_4,cs,21465,qasm simulator,1.6363712756594042,-3.371084484577063,-5.296811543067003,-6.257132149967541,-6.456347642963358
linear_4,cs,21465,qasm simulator,1.5835542032933174,-3.6718693729159226,-5.675117416673105,-6.330080934638313,-6.4585856447902525
linear_4,cs,21465,qasm simulator,1.4482566730946154,-4.5813876080932845,-6.097667485199608,-6.40352169778801,-6.461565940544585
linear_4,cs,21465,qasm simulator,1.4619651347068148,-3.4766040062606356,-5.561948655104205,-6.297895722842842,-6.456914549363123
linear_4,cs,21465,qasm simulator,1.704437400950872,-3.013851754938248,-5.418522305241622,-6.228720722002267,-6.4528384201396936
linear_4,cs,21465,qasm simulator,1.583615826945845,-3.9071372734265974,-5.421467224314625,-6.375467099263636,-6.463893426355846
linear_4,cs,21465,qasm simulator,1.747148194302489,-2.8249241406901993,-4.870558059254027,-6.052522827312187,-6.446641151910033
linear_4,cs,21465,qasm simulator,1.7187004754358162,-3.3044335363022848,-5.652356935213939,-6.294064958657648,-6.45595366132444
linear_4,cs,21465,qasm simulator,1.5974643423137878,-2.3989474229910774,-4.098529527255607,-5.1826937980465875,-6.391827618255362
linear_4,cs,21465,qasm simulator,1.554703129610103,-2.938970166086423,-4.40921259707278,-5.813676433317723,-6.439575425337784
linear_4,cs,21465,qasm simulator,1.576069730586371,-2.923444922036599,-4.807731082701551,-6.038526040779444,-6.44616953173821
linear_4,cs,21465,qasm simulator,1.5546751188589543,-3.539778600351696,-5.434362822395376,-6.276542893314094,-6.457055310998207
linear_4,cs,21465,qasm simulator,1.6473851030110935,-2.869800149975325,-3.919316451753002,-4.6524920928369236,-6.375642281978587
linear_4,cs,21465,qasm simulator,1.5903328050713152,-4.405196596138575,-5.957086732824208,-6.397244474654647,-6.4620201926364835
linear_4,cs,21465,qasm simulator,1.7283585824319059,-3.975974159106442,-5.605849553557661,-6.409123805516838,-6.4674610152315815
linear_4,cs,21465,qasm simulator,1.5475435816164818,-3.338683711176937,-5.307774971577944,-6.2450418988509435,-6.455307491439175
linear_4,cs,21465,qasm simulator,1.6018396216432227,-3.2328617095744523,-4.712608465468589,-6.1149559100657065,-6.4538055395169485
linear_4,cs,21465,qasm simulator,1.6545166402535656,-3.1079232664269263,-4.405016389904603,-5.972769757661583,-6.452374665196281
linear_4,cs,21465,qasm simulator,1.608584610519842,-3.3828577938461093,-5.231171543045706,-6.229820496483148,-6.455416273981887
linear_4,cs,21465,qasm simulator,1.547834893428429,-2.2713895851780457,-3.182544245180581,-9.283013743816777,-6.529452160190573
linear_4,cs,21465,qasm simulator,1.790015847860539,-3.043202587710708,-5.600973733532732,-6.275545887124911,-6.454460612364892
linear_4,cs,21465,qasm simulator,1.576069730586371,-4.093953760615445,-5.825471658616891,-6.37218672481555,-6.460998273563369
linear_4,cs,21465,qasm simulator,1.4690966719492868,-2.9806125010775006,-5.0008695884784,-6.098855072352882,-6.44902789069674
linear_4,cs,21465,qasm simulator,1.5480813880385378,-2.79165162141756,-3.6729248802205943,X,-6.587103755924932
linear_4,cs,21465,qasm simulator,1.611727416798732,-3.743701944618446,-5.789969876466767,-6.336378607792131,-6.458559141521599
linear_4,cs,21465,qasm simulator,1.6402535657686212,-2.414982994947448,-3.4850014941006053,-14.095989583103538,-6.5768627603492265
linear_4,cs,21465,qasm simulator,1.6833509074860906,-2.789386850383123,-4.893177614607897,-6.030300380538995,-6.4449986744071355
linear_4,cs,21465,qasm simulator,1.6259904912836767,-3.1208048380855766,-4.7030086771298745,-6.0869243944907385,-6.451552128232894
linear_4,cs,21465,qasm simulator,1.6931770789890732,-3.852482045588953,-5.879813666928667,-6.369977039135445,-6.460114012486487
linear_4,cs,21465,qasm simulator,1.486132810797958,-2.681947944947194,-4.542924922454817,-5.7978624345825125,-6.434695653596135
linear_4,cs,21465,qasm simulator,1.4833597464342314,-2.6756159412316824,-4.248116243479403,-5.519963381951105,-6.419135411558436
linear_4,cs,21465,qasm simulator,1.5118858954041206,-3.707671597415824,-5.255599022851273,-6.342039811571606,-6.46182982616571
linear_4,cs,21465,qasm simulator,1.6261585557905693,-1.6841547812863016,X,-6.810789724021424,-6.474703867086882
linear_4,cs,21465,qasm simulator,1.5475435816164822,-3.718619100486669,-5.884958059085619,-6.36058505195133,-6.458883802135386
linear_4,cs,21465,qasm simulator,1.590332805071315,-3.5766255727713725,-5.609193644132801,-6.309132024053238,-6.45760715033542
linear_4,cs,21465,qasm simulator,1.5332805071315372,-1.5076707873024024,X,-6.756105022044366,-6.473591385957716
linear_4,cs,21465,qasm simulator,1.6259904912836767,-4.684994764534084,-5.9738710652570655,-6.420354334460292,-6.4644452035549245
linear_4,cs,21465,qasm simulator,1.5618066561014268,-3.0126417474757274,-4.561657083866176,-6.012817713853218,-6.448753560592621
linear_4,cs,21465,qasm simulator,1.5903328050713152,-2.8948732281557996,-4.618556139667108,-5.981076598897218,-6.443594305471665
linear_4,cs,21465,qasm simulator,1.5974643423137875,-3.9150290781573065,-5.594697795298227,-6.3289677665371755,-6.459631958076114
linear_4,cs,21465,qasm simulator,1.5901927513155716,-2.9702025639302563,-4.774973685558478,-6.028470668897217,-6.446778485077978
linear_4,cs,21465,qasm simulator,1.5404120443740092,-3.3040324189210666,-4.72407924932042,-6.1848336887884034,-6.456324137967616
linear_4,cs,21465,qasm simulator,1.718700475435816,-2.554081382425264,-3.959160646535018,-4.80231503906214,-6.375960286263069
linear_4,cs,21465,qasm simulator,1.5404120443740092,-4.220798722413397,-5.9148121851824325,-6.392106115711424,-6.461921926420384
linear_4,cs,21465,qasm simulator,1.6045958795562598,-3.1791900257596217,-5.319180222074857,-6.211656542538169,-6.453488582820157
linear_4,cs,21465,qasm simulator,1.6074305675725136,-2.7208257195764607,-4.150714898253868,-5.375082823356291,-6.413659426836026
linear_4,cs,21465,qasm simulator,1.5689381933438986,-2.9200744389408557,-4.878891191619256,-6.055109408093617,-6.446766889237841
linear_4,cs,21465,qasm simulator,1.5621147743640627,-2.3683632087883786,-2.914167017185399,-7.551884677980313,-6.494942708922389
linear_4,cs,21465,qasm simulator,1.5473587106589002,-3.8359638995273917,-5.6935365297991485,-6.330482049359122,-6.458992715004175
linear_4,cs,21465,qasm simulator,1.679916789395254,-1.189067477728197,X,-6.798368074071912,-6.475149967412566
linear_4,cs,21465,qasm simulator,1.5904392459256806,-3.7168528273365506,-5.6031008283119785,-6.3188232588217055,-6.458576849886834
linear_4,cs,21465,qasm simulator,1.640253565768621,-3.6640796599055774,-5.667014736837764,-6.3266656057258395,-6.4584308660036065
linear_4,cs,21465,qasm simulator,1.60459587955626,-3.9544343423114294,-6.038257287930597,-6.382131424382675,-6.459673628538235
linear_4,cs,21465,qasm simulator,1.5832012678288434,-3.9308035335799203,-5.54322848433797,-6.34353303123085,-6.46068423468609
linear_4,cs,21465,qasm simulator,1.6513290167728378,-3.35520318223274,-5.241292539643799,-6.288729394118562,-6.4586150598659176
linear_4,cs,21465,qasm simulator,1.590209557766261,-3.1235711828908834,-4.570705130161384,-6.088198229594621,-6.452801476145913
linear_4,cs,21465,qasm simulator,1.5047543581616478,-4.66056986421086,-6.041461172374163,-6.406351022574544,-6.46228005028714
linear_4,cs,21465,qasm simulator,1.5338799372061205,-4.495274322553936,-6.04109504243761,-6.397153415078679,-6.4614981235030715
linear_4,cs,21465,qasm simulator,1.5903328050713157,-2.778460343654479,-4.280157381320786,-5.580274254680559,-6.425668026159329
linear_4,cs,21465,qasm simulator,1.576069730586371,-3.4201596673977575,-5.5865599438108635,-6.291777751196225,-6.456482536108824
linear_4,cs,21465,qasm simulator,1.747209817955016,-3.7367763053241436,-5.866307326694107,-6.357223833716668,-6.45939285843388
linear_4,cs,21465,qasm simulator,1.557078441307517,-3.3013702489636176,-5.097675435435236,-6.199001687083495,-6.454436779456778
linear_4,cs,21465,qasm simulator,1.658443747564621,-3.8688098216363067,-5.789952413099591,-6.358938137511184,-6.460231272697598
linear_4,cs,21465,qasm simulator,1.497622820919176,-2.9731731683101494,-4.646541419081257,-5.9881895153393065,-6.444618718281534
linear_4,cs,21465,qasm simulator,1.490491283676704,-2.9966451302495014,-4.533808053027364,-5.889846560577682,-6.4420362939024365
linear_4,cs,21465,qasm simulator,1.5903328050713155,-3.0129161531605235,-4.736883150094661,-6.045446400059008,-6.447552228639097
linear_4,cs,21465,qasm simulator,1.5190174326465928,-2.6391776487516565,-3.5624811476803484,X,-6.58768482710572
linear_4,cs,21465,qasm simulator,1.5764842897033724,-3.1182899919437523,-4.770171297734381,-6.063191003207168,-6.449458011537953
linear_4,cs,21465,qasm simulator,1.5332805071315372,-2.550489699321225,-3.5882922098076904,-3.588296035605851,-6.6561083676394555
linear_4,cs,21465,qasm simulator,1.640253565768621,-3.2654627773269262,-5.259874538355046,-6.243410121157666,-6.4554822324325
linear_4,cs,21465,qasm simulator,1.661894672106147,-3.781154453069903,-5.433046142394373,-6.360175360926161,-6.463104643410716
linear_4,cs,21465,qasm simulator,1.5401655497639006,-3.2216555088513013,-4.666638102475813,-6.0454632199849865,-6.449632779886291
linear_4,cs,21465,qasm simulator,1.6616481774960383,-3.0269145057880773,-5.323070386536185,-6.199803090493509,-6.452135062346907
linear_4,cs,21465,qasm simulator,1.7329635499207607,-1.9866682871974046,-2.5041253650593265,-7.625558736838338,-6.49749320541795
linear_4,cs,21465,qasm simulator,1.5511177534630627,-3.3172366159884255,-5.039948229827784,-6.19469850674065,-6.454610726762989
linear_4,cs,21465,qasm simulator,1.657749080936132,-4.391955363902497,-5.961423518143439,-6.400144519425115,-6.4625746325849285
linear_4,cs,21465,qasm simulator,1.60459587955626,-3.678550735948573,-5.810331267905466,-6.352023608104373,-6.458799536697299
linear_4,cs,21465,qasm simulator,1.6045958795562598,-3.261183221713115,-5.140425123033331,-6.2224849148524495,-6.454904619739208
linear_4,cs,21465,qasm simulator,1.5948929553583322,-2.5887916378993587,-3.818685554215814,-4.1808913798293785,-6.226981494145065
linear_4,cs,21465,qasm simulator,1.6975523583185086,-3.7917100175696126,-6.2415791025144856,-6.423971552498985,-6.4599411541969465
linear_4,cs,21465,qasm simulator,1.5689381933438984,-3.933822555273802,-5.672028788948395,-6.344934169564884,-6.460058131711802
linear_4,cs,21465,qasm simulator,1.5584341616631163,-3.2696199944123125,-5.736916321379874,-6.308849399817497,-6.456054926961678
linear_4,cs,21465,qasm simulator,1.661648177496038,-3.89168150491001,-5.477960938916226,-6.378155496064524,-6.464576419508275
linear_4,cs,21465,qasm simulator,1.5439862162205904,-4.203150134884245,-5.868962468121795,-6.373824033186953,-6.460836508181999
linear_4,cs,21465,qasm simulator,1.4978693155292848,-3.1196710225703232,-4.857866714964874,-6.072680417071962,-6.449343054480819
linear_4,cs,21465,qasm simulator,1.6582140594052008,-4.121090782180765,-5.952708482217909,-6.38438981717522,-6.460884733732786
linear_4,cs,21465,qasm simulator,1.6015931270331136,-4.092653650687365,-5.770749212496078,-6.378626532168832,-6.461801197132753
linear_4,cs,21465,qasm simulator,1.6264666740532054,-2.829730449354466,-4.671138785356521,-5.967263977346118,-6.442757234984885
linear_4,cs,21465,qasm simulator,1.5938285468146796,-3.823893816021691,-5.740551222157806,-6.336743281816604,-6.459012339355584
linear_4,cs,21465,qasm simulator,1.6470769847484574,-3.692544525909583,-5.510383595893622,-6.327156250596184,-6.459842648509636
linear_4,cs,21465,qasm simulator,1.6403600066229866,-3.417449541401667,-5.189904503368619,-6.243888274890029,-6.4566624632842045
linear_4,cs,21465,qasm simulator,1.6149766639319874,-2.618073861493174,-4.8023146655593605,-5.995810381750312,-6.4410469423909475
linear_4,cs,21465,qasm simulator,1.504754358161648,-3.6174386853988882,-5.49551302569578,-6.295644356014909,-6.457609297233152
linear_4,cs,21465,qasm simulator,1.6831492300778201,-2.395297534780927,-2.5760795184297995,-6.863393015096831,-6.473174883604189
