system,method,shots,computer,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,qwc,21504,qasm simulator,1.603515625,-3.5501084981021087,-5.526609657855265,-6.294470353072452,-6.457394081643725
linear_4,qwc,21504,qasm simulator,1.47265625,-3.95913000819852,-5.61506871839774,-6.347092154207346,-6.46009456948097
linear_4,qwc,21504,qasm simulator,1.623046875,-3.4647823933058928,-5.406437773938896,-6.275255323276824,-6.456804599204169
linear_4,qwc,21504,qasm simulator,1.4140625,-3.3062499049252727,-4.916573376526895,-6.152900276855011,-6.452815888727995
linear_4,qwc,21504,qasm simulator,1.537109375,-3.6556211349770966,-5.488873113628191,-6.308070013735941,-6.45852796666101
linear_4,qwc,21504,qasm simulator,1.5625,-3.9463136364754012,-5.690836872014169,-6.353011220166551,-6.460220248346777
linear_4,qwc,21504,qasm simulator,1.46875,-3.6987862003194567,-5.364286900656628,-6.307902835516259,-6.458790776017631
linear_4,qwc,21504,qasm simulator,1.623046875,-3.1154141027975384,-5.308993077529285,-6.2184485398370715,-6.453266515585435
linear_4,qwc,21504,qasm simulator,1.537109375,-3.376121169244404,-5.22335338153961,-6.237599385194008,-6.455433394154561
linear_4,qwc,21504,qasm simulator,1.619140625,-3.543184940752384,-5.151753938504722,-6.280625767979743,-6.459263899299957
linear_4,qwc,21504,qasm simulator,1.576171875,-2.910638802858317,-4.436267234166746,-5.8322312949722575,-6.43879285935061
linear_4,qwc,21504,qasm simulator,1.6875,-3.2396570342973803,-5.187003246628262,-6.2029209189098875,-6.454291639049506
linear_4,qwc,21504,qasm simulator,1.560546875,-3.1706876650988978,-4.966462802901055,-6.1429827622034345,-6.451751697833741
linear_4,cs,21465,qasm simulator,1.5903328050713155,-2.87785519177513,-4.536156074061312,-5.948422905955734,-6.4437809276091365
linear_4,cs,21465,qasm simulator,1.4650911345350155,-3.738963187367987,-5.704870657726131,-6.321270685295179,-6.458398978601661
linear_4,cs,21465,qasm simulator,1.8042789223454836,-3.686354408279592,-5.574066470466924,-6.330049107111604,-6.460399050572594
linear_4,cs,21465,qasm simulator,1.6012065786672611,-3.3875992795350673,-4.995413600654579,-6.282087891871271,-6.460711324117293
linear_4,cs,21465,qasm simulator,1.5689381933438984,-2.5203201833360356,-3.636448933212077,-3.668102100533467,-6.894570954090135
linear_4,cs,21465,qasm simulator,1.583201267828843,-3.1028264007253306,-4.546907546685415,-5.968010114156495,-6.446680566739971
linear_4,cs,21465,qasm simulator,1.4191759112519806,-4.087119039711843,-5.63526547966083,-6.3715000310980345,-6.461432865299695
linear_4,cs,21465,qasm simulator,1.60459587955626,-3.296535336023008,-5.058951020803392,-6.2167941080459475,-6.455532953604968
linear_4,cs,21465,qasm simulator,1.5689381933438984,-3.573626081180111,-5.377087218547821,-6.285869533054878,-6.457541128944726
linear_4,cs,21465,qasm simulator,1.5831844613781538,-2.0714629737083183,-4.3577833577418925,-5.556819102492494,-6.409645880019314
linear_4,cs,21465,qasm simulator,1.6402535657686212,-3.230221151628378,-4.866393217395398,-6.153171330474274,-6.454488378476881
linear_4,cs,21465,qasm simulator,1.5340480017130131,-4.25394770030837,-5.842440365929665,-6.387076777936566,-6.461786160814352
linear_4,cs,21465,qasm simulator,1.639883823853458,-3.1638195708477195,-4.851922690677567,-6.144165572063711,-6.452762677352251
linear_4,cs,21465,qasm simulator,1.583201267828843,-3.61620737047817,-5.658220527308213,-6.323591134570405,-6.458129123467184
linear_4,cs,21465,qasm simulator,1.6759112519809825,-2.9450027044777793,-5.506159881683123,-6.252164309460239,-6.452905786669069
linear_4,cs,21465,qasm simulator,1.5118858954041206,-3.3934837985121438,-5.437461963180478,-6.267375508957807,-6.45589175181818
linear_4,cs,21465,qasm simulator,1.5789492358044626,-3.8606688465073553,-5.541943322367119,-6.3191045648414725,-6.459566617518034
linear_4,cs,21465,qasm simulator,1.4765363274543954,-3.841776499085422,-5.754402625760893,-6.3404521070460556,-6.459012670320133
linear_4,cs,21465,qasm simulator,1.7258320126782887,-3.7134075510579434,-5.250037942815798,-6.357882685836315,-6.466991707606441
linear_4,cs,21465,qasm simulator,1.6687797147385104,-2.7483121958280408,-4.3538641594764025,-5.720390012782013,-6.4334651556523275
linear_4,cs,21465,qasm simulator,1.66877971473851,-3.0121538111638206,-5.121016196746002,-6.160147506281833,-6.45096008159557
linear_4,cs,21465,qasm simulator,1.6402535657686212,-3.0463343096643705,-5.134858299841284,-6.160853657854405,-6.451271081624451
linear_4,cs,21465,qasm simulator,1.6402535657686212,-3.1986458825498136,-4.999785289304086,-6.144167749869508,-6.452528920085623
linear_4,cs,21465,qasm simulator,1.6687797147385102,-3.523143899526733,-5.512026465320616,-6.290374099210772,-6.457448728488911
linear_4,cs,21465,qasm simulator,1.6331220285261487,-2.8839122760633518,-4.493612196702067,-5.881992330421275,-6.44077321800224
linear_4,cs,21465,qasm simulator,1.6224163194370962,-4.15043962867564,-6.063793847621524,-6.389766160062289,-6.460395810838932
linear_4,cs,21465,qasm simulator,1.5618066561014263,-1.9798331467354353,-1.9922183181195134,-6.860967914098925,-6.4764014659177205
linear_4,cs,21465,qasm simulator,1.5507312050972097,-3.578036291245904,-5.2001617940555285,-6.2841829394949045,-6.458509636302041
linear_4,cs,21465,qasm simulator,1.5051072936261227,-2.349588914656352,-2.7861770032257027,-7.47828261365146,-6.4918866509882225
linear_4,cs,21465,qasm simulator,1.5435996678547377,-3.7197187563080267,-5.668359412030492,-6.329955138875884,-6.458693730571323
linear_4,cs,21465,qasm simulator,1.6331220285261492,-3.623223645741948,-5.680860866563833,-6.331634336449072,-6.458347274139778
linear_4,cs,21465,qasm simulator,1.6901743264659272,-2.457504689816051,-3.8273920743155343,-4.327491413913917,-6.260237772234939
linear_4,cs,21465,qasm simulator,1.683042789223455,-2.82028130531778,-4.673182489448649,-5.977854804169809,-6.4430869596977995
linear_4,cs,21465,qasm simulator,1.661648177496038,-3.346388195954841,-5.039936605886634,-6.243877726427389,-6.458677961179232
linear_4,cs,21465,qasm simulator,1.6339679532108415,-2.542515384028768,-4.800131362178053,-5.942487689492728,-6.438862403810851
linear_4,cs,21465,qasm simulator,1.6033017828531875,-3.6537536597540745,-4.964223415124737,-6.4093602554954066,-6.480053087034191
linear_4,cs,21465,qasm simulator,1.6759112519809827,-3.180331876237884,-4.777847303416546,-6.154256736731531,-6.457018974271444
linear_4,cs,21465,qasm simulator,1.6047807505138416,-4.304537387829258,-6.040824168668326,-6.391732109358776,-6.460943768220573
linear_4,cs,21465,qasm simulator,1.469096671949287,-3.87048217008965,-5.754681487857855,-6.342403063966806,-6.459155861267078
linear_4,cs,21465,qasm simulator,1.661648177496038,-3.73444290160894,-5.362601067130232,-6.364606766457628,-6.46426967236647
linear_4,cs,21465,qasm simulator,1.586388891309571,-4.601450300452459,-6.205524174732388,-6.4172560296033305,-6.461736470218598
linear_4,cs,21465,qasm simulator,1.6259904912836767,-3.822164722738175,-5.584581014033775,-6.366812971947801,-6.46194907744578
linear_4,cs,21465,qasm simulator,1.6294694265763516,-3.368677623406017,-5.351300741611718,-6.257236662805605,-6.455829895375919
linear_4,cs,21465,qasm simulator,1.633122028526149,-2.067166343709279,-2.379808180986763,-7.20298230288631,-6.486473820089195
linear_4,cs,21465,qasm simulator,1.6687797147385104,-3.2189416064290506,-5.782271960226044,-6.317291950463439,-6.455893161847052
linear_4,cs,21465,qasm simulator,1.6117890404512591,-3.99543630302235,-5.706424066819919,-6.359698935931874,-6.460633059030084
linear_4,cs,21465,qasm simulator,1.5906857405357893,-2.2380647025423226,-3.358050516894859,-13.544614928574031,-6.575590803219978
linear_4,cs,21465,qasm simulator,1.661648177496038,-3.350226562230114,-5.583577985784451,-6.293804224798768,-6.456463644205069
linear_4,cs,21465,qasm simulator,1.643317941944295,-1.9603392137505722,-1.9625773288983897,-6.780870244100072,-6.4732280183323585
linear_4,cs,21465,qasm simulator,1.6616481774960383,-3.6643858728439795,-5.3504888842567375,-6.337958667822031,-6.462857198095607
linear_4,cs,21465,qasm simulator,1.6120355350613682,-1.0926317572862405,X,-6.802547414076805,-6.474810233463588
linear_4,cs,21465,qasm simulator,1.7369690873350323,-2.0688838460613974,-2.8179459552465773,-7.540355309224102,-6.497182535467742
linear_4,cs,21465,qasm simulator,1.6331220285261492,-3.2223424078494762,-5.14152239318199,-6.177824303823942,-6.4532221124333535
linear_4,cs,21465,qasm simulator,1.5618066561014263,-2.7673057926756477,-4.203254688155951,-5.574098453543555,-6.425811603057272
linear_4,cs,21465,qasm simulator,1.5549664306709012,-1.939354389474141,X,-6.6972147955095,-6.470988062869876
linear_4,cs,21465,qasm simulator,1.7115689381933439,-4.07871266899689,-5.72323490290459,-6.384185560265764,-6.463118653906992
linear_4,cs,21465,qasm simulator,1.5903328050713152,-4.751267367313638,-6.334025704030242,-6.439424010165505,-6.462014551138669
linear_4,cs,21465,qasm simulator,1.611727416798732,-3.089990168546145,-4.947039892423724,-6.145260463240929,-6.451341544593475
linear_4,cs,21465,qasm simulator,1.6045958795562598,-2.686865608041708,-3.6741947292261052,-3.6752538089525055,-6.6817341520944
linear_4,cs,21465,qasm simulator,1.6759112519809827,-0.9996342392306907,X,-6.60849996312534,-6.468176990608484
linear_4,cs,21465,qasm simulator,1.5303225718102291,-1.8673965446515641,-1.9731043446418695,-7.173125005537203,-6.484783367244388
linear_4,cs,21465,qasm simulator,1.7258320126782885,-1.5646170924380687,X,-6.664158283793636,-6.4699107832501745
linear_4,cs,21465,qasm simulator,1.558047613297264,-3.439071623149137,-5.244480333992806,-6.271713953772801,-6.457042492524233
linear_4,cs,21465,qasm simulator,1.6333068994837308,-3.404982075868252,-4.7741452244795495,-6.292570615263067,-6.4698822969930045
linear_4,cs,21465,qasm simulator,1.548221441794282,-3.878034525551223,-5.491523264846333,-6.371700125873785,-6.462883906150127
linear_4,cs,21465,qasm simulator,1.622309878582731,-3.251869150217017,-4.650358801782854,-6.131367609549892,-6.456795861326762
linear_4,cs,21465,qasm simulator,1.5760697305863711,-3.0815301180213206,-4.506055085187111,-6.022474161296678,-6.449444434620018
linear_4,cs,21465,qasm simulator,1.6188589540412046,-3.8111145217075806,-5.483545279029951,-6.318152996602612,-6.4597076048201245
linear_4,cs,21465,qasm simulator,1.7608566559146879,-2.425105182556572,-4.660560121864551,-5.850017797717234,-6.433040180366649
linear_4,cs,21465,qasm simulator,1.5756999886712075,-3.080036198230557,-4.66729138023835,-6.014941193951991,-6.447757336676444
linear_4,cs,21465,qasm simulator,1.6830427892234545,-3.795115835751597,-5.683128702155844,-6.335206045887908,-6.459523928975758
linear_4,cs,21465,qasm simulator,1.6331220285261487,-3.921884403277736,-5.631341385933824,-6.3539429474385685,-6.460986072829139
linear_4,cs,21465,qasm simulator,1.5721874404771539,-3.1820204504721814,-4.751122105897025,-6.062338308118174,-6.450529810560978
linear_4,cs,21465,qasm simulator,1.600405471184407,-2.9146424116187517,-4.575608082594667,-5.907549679333789,-6.44227310159495
linear_4,cs,21465,qasm simulator,1.683042789223455,-3.077762588167062,-5.278924762963461,-6.190168225506962,-6.4524042959793855
linear_4,cs,21465,qasm simulator,1.6901575200152381,-2.6465693087624125,-4.52206154633851,-5.800984223009198,-6.433914616687362
linear_4,cs,21465,qasm simulator,1.5404120443740092,-3.479871587982713,-5.057980471135591,-6.276806367628861,-6.45953495797913
linear_4,cs,21465,qasm simulator,1.553381022155882,-3.5869633258856686,-5.711699189905568,-6.3208154717931215,-6.457685750494506
linear_4,cs,21465,qasm simulator,1.5332805071315374,-2.5041613607906705,-3.3593282529531585,-10.394956873466992,-6.537364289207047
linear_4,cs,21465,qasm simulator,1.6117274167987323,-3.2916248051591284,-5.345450426407889,-6.260166821306992,-6.455638565234659
linear_4,cs,21465,qasm simulator,1.551980484598444,-3.5488489345001133,-5.333806809356827,-6.256460984425047,-6.456808547021577
linear_4,cs,21465,qasm simulator,1.6473851030110938,-2.909399878374524,-5.388312692464394,-6.213132655732817,-6.451510822411986
linear_4,cs,21465,qasm simulator,1.5974643423137878,-2.9474438544019295,-4.504142844228584,-5.994218165201862,-6.446228728069819
linear_4,cs,21465,qasm simulator,1.6259904912836771,-2.0962257898509598,-2.833255836162021,-8.46490352664846,-6.512450627037448
linear_4,cs,21465,qasm simulator,1.5190174326465928,-3.0497325670400266,-5.015179729070146,-6.114436590591575,-6.449881895360937
linear_4,cs,21465,qasm simulator,1.3765099351022019,-2.9490916184424902,-4.455840601114663,-5.793564913726012,-6.437877190842222
linear_4,cs,21465,qasm simulator,1.5974643423137878,-2.7078112850017817,-3.778417920121208,-3.901232393977811,-5.808656742110893
linear_4,cs,21465,qasm simulator,1.5936436758570978,-1.966327247550661,-2.0725951493915895,-6.994195656546907,-6.480982122482485
linear_4,cs,21465,qasm simulator,1.7187004754358162,-4.0313980971333105,-5.936864556977893,-6.37656283031469,-6.4605923985195
linear_4,cs,21465,qasm simulator,1.5047543581616483,-3.9211070064716544,-5.568046014307665,-6.368635039364886,-6.461463427926301
linear_4,cs,21465,qasm simulator,1.6188589540412046,-4.263741266540911,-5.7639810587676426,-6.41234699202707,-6.46517688238394
linear_4,cs,21465,qasm simulator,1.683042789223455,-3.160080623060612,-5.089225068701223,-6.161725224532131,-6.452595498387861
linear_4,cs,21465,qasm simulator,1.60459587955626,-3.08311827925251,-4.301229698191257,-5.773006915666031,-6.442154482396438
linear_4,cs,21465,qasm simulator,1.6262201794430966,-2.3638345488378856,-2.9038187507637856,-7.48644634278916,-6.49245214470867
linear_4,cs,21465,qasm simulator,1.5760697305863707,-3.5226296603842804,-5.358053066336656,-6.298552235188831,-6.457928806112914
linear_4,cs,21465,qasm simulator,1.554675118858954,-1.7046910326914737,-1.8445351328341748,-7.2432616440330735,-6.488887091126568
linear_4,cs,21465,qasm simulator,1.4578531564381776,-3.351816986788567,-5.158484340180101,-6.21883070099425,-6.454671309714223
linear_4,cs,21465,qasm simulator,1.675911251980983,-4.2367234834527485,-5.888675486500764,-6.395976564103984,-6.463032635525014
linear_4,cs,21465,qasm simulator,1.6973058637083993,-4.0124361547694445,-6.0172466300340535,-6.377911927490004,-6.459850617250492
linear_4,cs,21465,qasm simulator,1.6157161477623148,-2.578262281689954,-4.242597436158107,-5.4970600387431805,-6.415792708503209
linear_4,cs,21465,qasm simulator,1.6045958795562598,-3.000279621522795,-5.129739133035078,-6.150831752985232,-6.450510083131939
linear_4,cs,21465,qasm simulator,1.633183652178676,-2.420403640538659,-4.495382747390716,-5.722167714314589,-6.426037940830996
linear_4,cs,21465,qasm simulator,1.5758848596287893,-3.6099704766454517,-5.026018285755265,-6.320889369296777,-6.462734339659666
linear_4,cs,21465,qasm simulator,1.6010217077096796,-4.273729769161544,-5.952353169176296,-6.392320662067674,-6.461500817405718
linear_4,cs,21465,qasm simulator,1.5934588048995162,-2.8982191959429757,-4.473648630498513,-5.825575325534063,-6.438761585394255
linear_4,cs,21465,qasm simulator,1.6045958795562603,-2.355249376889875,-2.4796250939341538,-6.823951061862246,-6.473405167155288
linear_4,cs,21465,qasm simulator,1.6117890404512596,-3.317949792456608,-4.9662384424197645,-6.162023192737999,-6.4537305894718955
linear_4,cs,21465,qasm simulator,1.5475435816164818,-2.972548878051274,-4.883765573530919,-6.031622440782206,-6.447374125225181
linear_4,cs,21465,qasm simulator,1.60459587955626,-3.57727524539043,-5.270974996479478,-6.330498703331818,-6.461148584110624
linear_4,cs,21465,qasm simulator,1.5333421307840642,-2.7853272401849996,-3.7544847500724705,-3.81117430759717,X
linear_4,cs,21465,qasm simulator,1.6616929946978762,-3.7045281115549518,-5.564731986547932,-6.342064331656736,-6.460267562384539
linear_4,cs,21465,qasm simulator,1.6074305675725133,-2.5200662262655067,-3.1524526107039357,-7.634365828822995,-6.496288818897502
linear_4,cs,21465,qasm simulator,1.5832012678288432,-1.3869247207036655,X,-6.757856845929998,-6.4740689636298665
linear_4,cs,21465,qasm simulator,1.4619651347068148,-2.574522004233578,-3.384208383715066,-10.554522873571699,-6.53612516673793
linear_4,cs,21465,qasm simulator,1.536283259654684,-2.912511566217129,-3.9989842706941503,-5.0997193800504155,-6.402195835221603
linear_4,cs,21465,qasm simulator,1.6259904912836765,-4.145697919591722,-5.658470133742109,-6.380015157147856,-6.462649596688767
linear_4,cs,21465,qasm simulator,1.515011895232321,-3.963436013985724,-5.788114758286799,-6.356186119509736,-6.459835201900363
linear_4,cs,21465,qasm simulator,1.5800752680006422,-1.662430058555813,X,-6.723953953908064,-6.472867500626572
linear_4,cs,21465,qasm simulator,1.4622116293169234,-2.871127260070256,-3.8633828712277496,-4.334807569880363,-6.313578802772424
linear_4,cs,21465,qasm simulator,1.65038785553424,-3.123360318769136,-5.270184803514965,-6.21657092518743,-6.4534318338537275
